label,document,Angry,Sadness,Fear,Hurt,embarrassed,Happiness,Thankful,Peaceful
7,중학교 때는 어찌나 속상한 일이 많던지 아주 살 수가 없었거든.,0,0,0,0,0,0,0,1
3,오랫동안 멀리서 좋아한 여자가 나를 스토커 취급하며 경찰에 신고했어.,0,0,0,1,0,0,0,0
1,난 항상 현재가 아닌 미래를 보며 살아왔어. 너무 현재를 즐기며 살지 못한 것 같아 후회가 돼.,0,1,0,0,0,0,0,0
5,우리 가족이 으뜸이야!,0,0,0,0,0,1,0,0
1,부부생활에 큰 문제가 없다고 생각했는데 아내의 속마음은 달랐나 봐. 먼저 이혼하자고 말을 꺼내더라.,0,1,0,0,0,0,0,0
7,자식들에게도 이 사실을 알려야 하는데 전화가 좋을까? 아니면 만나서 이야기하는 게 좋을까?,0,0,0,0,0,0,0,1
4,나를 차단한 걸까 싶고 참 당황스러운 상황이야.,0,0,0,0,1,0,0,0
6,시아버님은 군인 출신으로 엄격해서 어렸을 때 친구들을 집에 데려오지 못한 게 마음에 걸렸는지 결혼해서도 친구들을 초대했었어.,0,0,0,0,0,0,1,0
3,무능한 아버지 대신에 엄마는 노점에서 장사를 하셨어. 그러니 내가 집안일과 동생들 돌보는라 허리한 번 피지도 못했어. ,0,0,0,1,0,0,0,0
4,성공한 사람처럼 큰 카페도 차리고 돈 벌고 싶은데 막상 커피에 대해 아무것도 몰라.,0,0,0,0,1,0,0,0
4,중학교 때는 딸 좋다는 남자애들이 많았는데.,0,0,0,0,1,0,0,0
6,친구에게는 뭐든지 얘기하고 믿고 맡길 수 있거든. 다만 친구를 자주 못 봐서 아쉬워.,0,0,0,0,0,0,1,0
1,매일 고백도 하지 못하고 짝사랑만 하는지 슬퍼서 눈물이 나.,0,1,0,0,0,0,0,0
0,처남은 매번 왜 저럴까? 내가 병상에 오래 있어서 아내가 고생이라고 하는 게 너무 화가 나.,1,0,0,0,0,0,0,0
6,어렸을 때는 속을 많이 썩였는데 이제는 도움이 되는 것 같아.,0,0,0,0,0,0,1,0
2,동네 병원에서 약을 처방받아 복용했는데도 좋아지지 않았어.,0,0,1,0,0,0,0,0
5,다음에도 어려운 개념이 있다면 이번에 공부했던 방식으로 이해해봐야겠어.,0,0,0,0,0,1,0,0
1,속상하고 답답한 마음을 공책에 써보려고 해. 그러면 조금이나마 시원해지지 않을까 해.,0,1,0,0,0,0,0,0
3,내가 제일 좋아하는 쇼핑을 하면 기분이 풀릴 거 같아.,0,0,0,1,0,0,0,0
0,딸에게 미안하다고 말하고 싶어. 그리고 다음에 잘 보면 된다고 위로해줄래.,1,0,0,0,0,0,0,0
5,아는 동생한테도 영어를 가르쳐줘야겠어. 그럼 내 공부도 되고 좋겠어.,0,0,0,0,0,1,0,0
4,오늘 출근해서 상사에게 크게 혼났어. 다시 준비해서 서면 보고해야 할 것 같아.,0,0,0,0,1,0,0,0
4,아빠는 원래 화를 잘 안 내시는데 이번에는 왜 그러신 건지 걱정도 되고 황당해.,0,0,0,0,1,0,0,0
1,회사에서 같이 밥을 먹던 동료들이 점점 나와 같이 밥을 먹으려 하지 않는 것 같아 속상해.,0,1,0,0,0,0,0,0
2,요즘 취업난이잖아. 만약 취업이 되지 않으면 어떡하지?,0,0,1,0,0,0,0,0
7,평소 건강에 관해 궁금했던 것들을 많이 물어봤는데 자세하게 답을 해줬어. ,0,0,0,0,0,0,0,1
3,내가 공부를 열심히 안 하니까 기대를 안 하시나 봐. 이제 나에게 관심이 없으니까 쓸쓸해.,0,0,0,1,0,0,0,0
0,내 얘기를 들어주는 내 아내나 오랜 친구들과의 대화로 기분을 풀래.,1,0,0,0,0,0,0,0
5,아내가 가고 싶었던 곳으로 다녀왔는데 아내가 좋아하니까 나도 신이 났어.,0,0,0,0,0,1,0,0
0,나는 결혼도 출산도 하기 싫어. 내 삶을 뺏기는 거 같단 말이야.,1,0,0,0,0,0,0,0
7,도라지 철이니 아무래도 도라지를 사서 말려야겠어.,0,0,0,0,0,0,0,1
3,요즘 병이 더 악화돼서 아무것도 못 하겠어. 힘들어.,0,0,0,1,0,0,0,0
7,그래서 어렸을 때부터 하고 싶었던 피아노를 배워볼까 생각 중인데 나이가 있는데 배울 수 있을까?,0,0,0,0,0,0,0,1
0,내가 공부 잘하는 게 아니라 그럴 리 없다는 걸 아는데도 그러니까 스스로 화도 나.,1,0,0,0,0,0,0,0
6,내가 그렇게 잘한 편은 아니었는데 운이 좋았어. 앞으로도 더 열심히 일하는 사원이 돼야겠어.,0,0,0,0,0,0,1,0
1,아직 젊다면 젊은 나인데 평생 가족들을 위해서 고생만 하고 마음이 너무 아파.,0,1,0,0,0,0,0,0
1,조금 있는 돈이라도 빌려줘야 할지 말지 고민이야.,0,1,0,0,0,0,0,0
0,그래. 다시 한번 생각해볼 필요가 있을 거 같아.,1,0,0,0,0,0,0,0
0,졸업한 지 시간은 점점 흘러가는데 나만 혼자 뒤처져 있는 느낌이야. 요즘에 밤에 잠도 잘 안 와.,1,0,0,0,0,0,0,0
6,일찍 퇴직하게 됐는데 아내가 나 몰래 노후 자금을 준비하고 있었다니 너무 다행이야.,0,0,0,0,0,0,1,0
4,아이들을 불러서 내가 잘못했었다고 솔직히 말하고 용서를 빌어야겠어.,0,0,0,0,1,0,0,0
5,자녀들에게 이 고마운 마음을 표현하고 싶어.,0,0,0,0,0,1,0,0
4,회식하는데 계속 술을 줘서 몸이 아주 힘들었어. 상사가 너무 싫어.,0,0,0,0,1,0,0,0
5,이 동네에선 날 힘으로 이길 자가 없어.,0,0,0,0,0,1,0,0
5,모의고사 결과보다 점수가 많이 올라서 기뻐.,0,0,0,0,0,1,0,0
3,그러게. 도움이 될까 하는 마음에 좀 어리석었다는 생각이 들어. 지금은 하늘이 무너지는 듯해.,0,0,0,1,0,0,0,0
7,내가 실패를 해도 항상 나를 응원해줄 남편이 있어서 조급한 마음이 들지 않아.,0,0,0,0,0,0,0,1
0,나를 괴롭힌 아이들 때문에 연 학폭위의 처분을 기다리고 있어. 결과가 어떻게 나올지 궁금해.,1,0,0,0,0,0,0,0
1,막내아들이 로스쿨을 가겠다고 공부하다는데 금전적으로 부담이 되거든. 그래서 은퇴를 늦게 했어야 하는데 하고 후회하고있어.,0,1,0,0,0,0,0,0
3,나가서 내 조건에 맞춰 취업처를 찾아보면 되는데 불가능해 보여. 누군가의 도움을 받고 싶어.,0,0,0,1,0,0,0,0
4,다음번에 다시 그런 일이 생기면 그만 하라고 얘기할 생각이야.,0,0,0,0,1,0,0,0
7,내가 하고 싶은 일을 찾아서 만족스러워.,0,0,0,0,0,0,0,1
4,언제나 책임감 있는 사람이 인정받고 살 것 같네.,0,0,0,0,1,0,0,0
0,이번 일만 끝나면 다른 회사를 알아 봐야겠어.,1,0,0,0,0,0,0,0
5,다음주 월요일에 계약서에 도장을 찍기로 했어. 많은 공을 들였는데 결과가 좋아서 너무 기뻐.,0,0,0,0,0,1,0,0
2,때로는 사람들 앞에서 쓰러질까 봐 걱정이야.,0,0,1,0,0,0,0,0
5,점심시간에도 혼자서 밥 먹고 쉬는 시간에도 혼자 있고 정말 너무 슬프고 마음이 힘들었어. 친구가 얼마나 소중한지 이번에 절실히 깨달았지.,0,0,0,0,0,1,0,0
5,나를 괴롭혔던 애들이 퇴학을 당하게 되었어.,0,0,0,0,0,1,0,0
3,우리 엄마 아빠가 또 돈 문제로 싸우셨어. 우리 집은 하루도 평온한 날이 없는 것 같아.,0,0,0,1,0,0,0,0
1,나 자신을 사랑하는 법을 먼저 배우는 것이 가장 좋을 것 같아.,0,1,0,0,0,0,0,0
7,그래서 내일부터는 조금씩 휴식 시간을 가지려고.,0,0,0,0,0,0,0,1
4,나 요즘 너무 힘들어.,0,0,0,0,1,0,0,0
1,가족들이 나에게 폭력을 써. 정말 슬프고 서러워 죽겠어.,0,1,0,0,0,0,0,0
5,여자친구에게 선물을 해줬는데 너무 좋아해서 나까지 기분이 좋아졌어.,0,0,0,0,0,1,0,0
1,남편과 아이들이 있을 때 진솔한 대화를 나눠봐야겠다.,0,1,0,0,0,0,0,0
1,맞아 난 그럴 때마다 정말 울고 싶어져.,0,1,0,0,0,0,0,0
2,고등학생인 딸이 내가 준 한 달 용돈 삼십만 원을 하루에 다 써버려서 혼란스러워.,0,0,1,0,0,0,0,0
0,건강한 게 내 장점이었는데 내가 어쩌다가 이렇게 된 거지?,1,0,0,0,0,0,0,0
6,응. 나도 아나운서가 꿈이긴 한데. 언니처럼 말을 잘 못해.,0,0,0,0,0,0,1,0
3,난 왜 혼자인 것 같지?,0,0,0,1,0,0,0,0
3,그동안 자식들을 위해 열심히 일하다가 병이 들었는데 나의 희생을 몰라주는 것 같아 섭섭해.,0,0,0,1,0,0,0,0
1,노후자금으로 책정된 금액이 우리 형편과는 전혀 어울리지 않아서 듣고 화가 났어.,0,1,0,0,0,0,0,0
5,우선 영화를 마음껏 볼 거야. 코로나 때문에 멀리 여행 가는 건 어려우니까.,0,0,0,0,0,1,0,0
4,텔레비전에서 나오는 말을 못 알아들을 때도 그렇고 거리에서 간판을 못 읽을 때도 그렇고 수없이 많아. 가족들이 나누는 얘기를 못 알아들을 때 가족들이 나를 바라보는 눈초리는 무시를 넘어서 학대를 하는 느낌이더라고. ,0,0,0,0,1,0,0,0
2,키 작은 애들은 항상 놀림을 받거나 따돌림을 받는 걸 봤는데 내가 그렇게 될까봐 두렵거든.,0,0,1,0,0,0,0,0
2,가족이고 친구고 남은 게 없네. 너무 고독하고 허탈한 삶이야.,0,0,1,0,0,0,0,0
6,우리 가족은 심성부터가 착해. 서로를 배려하고 안 좋은 말 안 하니 정말 감사해.,0,0,0,0,0,0,1,0
1,건강이 더 악화되기 전에 지금 할 수 있는 일을 다 하고 싶어.,0,1,0,0,0,0,0,0
0,기껏 건강하게 키워주고 나도 건강하게 잘 살아있건만. 대체 뭐가 문제야?,1,0,0,0,0,0,0,0
2,우울증 때문에 일에 대한 의욕이 안 들어서 돈을 벌기가 힘들어.,0,0,1,0,0,0,0,0
1,아들이 학교에서 쓰러졌다는 전화를 받고 심장이 내려앉는 것처럼 느껴졌어.,0,1,0,0,0,0,0,0
2,긍정적이게 생각하려 해도 잘되지 않아. 가족들 생각에 늘 초조해.,0,0,1,0,0,0,0,0
4,심각하진 않은데 건강관리를 소홀히 한 게 한심하게 느껴지는 거야.,0,0,0,0,1,0,0,0
7,어제 실수로 삭제해버린 프레젠테이션 자료를 드디어 복구했어. 회의 시간에 겨우 맞춘 것 같아.,0,0,0,0,0,0,0,1
3,아들에게 오랜만에 전화해보고 옆집 노인이랑 미장원 가서 머리 좀 볶아야지.,0,0,0,1,0,0,0,0
7,돈도 없는데 집에 쌀이 떨어져 가. 너무 괴로워.,0,0,0,0,0,0,0,1
4,나도 옷을 잘 차려 입어서 친구보다 더 잘나게 보이고 말겠어.,0,0,0,0,1,0,0,0
6,혼자 가면 긴장 했을 것 같은데 내 친구랑 같이 갈 계획이라 든든하고 믿음직스러워.,0,0,0,0,0,0,1,0
6,적게 벌고 적게 쓰더라도 건강에 무리가 가지 않도록 일하려고 해.,0,0,0,0,0,0,1,0
4,왜 그랬는지 이유를 물어보고 대화를 해보는 게 좋을 거 같아.,0,0,0,0,1,0,0,0
2,전에는 몰랐는데 아파보니까 새삼 더 크게 느껴져.,0,0,1,0,0,0,0,0
5,모든 과목에서 일등급이 나왔어. 너무 좋아.,0,0,0,0,0,1,0,0
2,간호사에 대한 흥미를 잃었어. 열심히 하자고 다짐해도 그게 얼마 못 가.,0,0,1,0,0,0,0,0
0,저 사람한테 똥 좀 치우라고 말해야겠어.,1,0,0,0,0,0,0,0
0,아내가 좋아하는 꽃다발을 사서 부탁해 보면 좋을 것 같아.,1,0,0,0,0,0,0,0
4,아빠랑 대화를 하다 보면 코드가 안 맞아서 대화가 안 통해.,0,0,0,0,1,0,0,0
0,아내 잔소리를 안 듣고 몸 관리를 안 한 내 탓이야. 정말 멍청해.,1,0,0,0,0,0,0,0
4,나는 남들보다 끈기도 있고 성실한 편인 거 같아!,0,0,0,0,1,0,0,0
5,나 이번에 회사에서 승진했어. 승진하면서 연봉도 많이 오르게 될 것 같아.,0,0,0,0,0,1,0,0
4,곁에 남은 친구가 거의 없어서 너무 고독해.,0,0,0,0,1,0,0,0
6,그동안 말썽도 많이 피웠는데 한 번도 크게 화내신 적이 없었어. 졸업식에서야 감사한 선생님이 보고 싶네.,0,0,0,0,0,0,1,0
5,이 과목이 가장 신경 쓰여서 공부 시간을 많이 늘렸어.,0,0,0,0,0,1,0,0
4,내 기침 때문에 사람들이 오해할까봐 최대한 집에 있으려 하지.,0,0,0,0,1,0,0,0
4,하루가 다르게 늘어나는 내 주름을 누구에게 보여주는 것이 부끄러워.,0,0,0,0,1,0,0,0
3,그 애가 바람피운 걸 안 순간 사랑이 식어버렸거든. 상처는 나만 받은 것 같았어.,0,0,0,1,0,0,0,0
5,은퇴가 다가오면 하고 싶은 일들이 너무 많았는데 지금은 은퇴를 하면 그 일들을 할 수 있다는 것이 너무 기뻐!,0,0,0,0,0,1,0,0
3,엄마가 나한테 공부를 못한다며 쓸모없는 사람이라고 화를 내서 너무 괴로워.,0,0,0,1,0,0,0,0
0,보청기까지 남편이 사줬는데 잃어버렸어. 난 너무 바보 같아.,1,0,0,0,0,0,0,0
0,나도 누군가한테 의지하고 싶은데 자식도 가족도 아무도 없어서 슬프다.,1,0,0,0,0,0,0,0
0,친구들이랑 싸우는 걸 선생님이 보고 내가 따돌림 당하고 있다고 오해했어. 자꾸 상담실로 오래.,1,0,0,0,0,0,0,0
4,홧김에 일어난 일이고 내 진심이 아니었어. 너무 후회돼 .,0,0,0,0,1,0,0,0
4,내가 말실수를 해서 서로 오해를 하고 있어.,0,0,0,0,1,0,0,0
7,부모님께 고등학교 졸업 후 대학 대신 미용학교에 가야겠다고 말씀 드려야겠어.,0,0,0,0,0,0,0,1
0,육아 중 틈틈이 운동을 하는 게 좋겠어.,1,0,0,0,0,0,0,0
4,난 혼자 일하다 보니 밥도 혼자 먹고 얘기할 사람이 없어서 외로워.,0,0,0,0,1,0,0,0
2,스트레스 원인을 해소해야지. 남편한테 말하는 게 좋을지 고민해봐야겠어.,0,0,1,0,0,0,0,0
7,그동안 취업을 못 해서 부모님께 죄송한 마음도 들고 걱정도 컸는데 이젠 한시름 놓았어.,0,0,0,0,0,0,0,1
4,갑작스럽게 은퇴를 하게 되었어. 너무 당황스러워.,0,0,0,0,1,0,0,0
5,일 순위였던 회사에 합격했어! 너무 기뻐!,0,0,0,0,0,1,0,0
6,몇 달 전에 드디어 기다리던 임신을 하게 되었어.,0,0,0,0,0,0,1,0
7,진짜 이제는 학교 가는 매일이 행복할 것 같아.,0,0,0,0,0,0,0,1
7,은퇴를 하게 되어 조금은 아쉽지만 기분은 좋네.,0,0,0,0,0,0,0,1
4,오늘 시험을 망쳐서 아버지에게 맞았어. 그래서 정말 죄책감이 들어.,0,0,0,0,1,0,0,0
7,암에 걸리고 나니 욕심이 많이 줄어들어. 수술 후 도시를 떠나 전원생활을 하려고 해.,0,0,0,0,0,0,0,1
1,정말 내가 하고 싶은 것을 다 못하게 하니까 답답하고 속상해서 눈물이 났어.,0,1,0,0,0,0,0,0
3,비가 내리니 마음이 스산하고 외롭구먼.,0,0,0,1,0,0,0,0
2,요즘 아내가 주는 약을 먹으면서 내 병이 더 악화된 것 같아.,0,0,1,0,0,0,0,0
2,친구들과 잘 이야기해 봐야지. 일이 더 커지기 전에 해결을 봐야겠어.,0,0,1,0,0,0,0,0
4,팀원들에게 먼저 다가가거나 친해지려고 노력을 해봐야겠어.,0,0,0,0,1,0,0,0
5,학교에서 퇴학조치를 당할 것 같은데 부모님께 얘기하면 분명 돈으로 막아주실 거야.,0,0,0,0,0,1,0,0
6,나 스스로 더 열심히 노력하여 좋은 결과물을 가지고 대표님과 사석에서 그 때 너무 감사하였다고 내 마음을 전하고 싶어.,0,0,0,0,0,0,1,0
1,오늘 많이 울었어.,0,1,0,0,0,0,0,0
7,사소한 오해로 몇 년간 연락을 안 했는데 최근 오해가 풀려서 오랫동안 대화를 했지.,0,0,0,0,0,0,0,1
3,소외감이 들고 얼마나 슬프던지.,0,0,0,1,0,0,0,0
5,오랜만에 가족들과 이야기하며 식사를 해야겠어.,0,0,0,0,0,1,0,0
5,나를 위해 배려하고 마음을 많이 써주니 얼마나 고맙고 기쁜지 몰라. 어떻게 보답을 해줄까?,0,0,0,0,0,1,0,0
4,정말 미안해서 아직 미안하단 말도 못했어.,0,0,0,0,1,0,0,0
5,은퇴 후 퇴직금으로 나를 위한 삶을 살아보려고 해.,0,0,0,0,0,1,0,0
6,나도 앞으로 친구에게 도움을 줄 일이 생기면 적극적으로 도와주어야겠어.,0,0,0,0,0,0,1,0
0,순간의 감정을 참지 못하고 하지 말아야 할 말을 사람들에게 해 버려.,1,0,0,0,0,0,0,0
2,경기가 안 좋아서 회사에서 인원 감축을 한대. 나 이번에 정리해고돼서 은퇴할 것만 같아서 불안해.,0,0,1,0,0,0,0,0
1,짜증나. 옆 환자에게 말을 안 시켜야겠어.,0,1,0,0,0,0,0,0
7,재무구조와 평판 모두를 조회해 봤어.,0,0,0,0,0,0,0,1
7,맞아. 긴장을 많이 했는데 대학교 때 얘기를 하느라 마음이 조금 편해졌어.,0,0,0,0,0,0,0,1
4,내가 함께 다니던 친구를 왕따시켰는데 너무 후회돼.,0,0,0,0,1,0,0,0
1,왜 나한테만 이런 일이 일어나는지 모르겠어.,0,1,0,0,0,0,0,0
2,연애 기간이 길어서 이제 결혼할 때인데 혼란스러워.,0,0,1,0,0,0,0,0
4,그러나 난 제대로 하는 게 없는 걸.,0,0,0,0,1,0,0,0
0,아무래도 병원에 다시 가봐야겠어.,1,0,0,0,0,0,0,0
7,그동안 고민했던 진로를 드디어 결정해서 마음이 편안해졌거든.,0,0,0,0,0,0,0,1
3,가만히 있기보다는 부모님과 각각 따로 만나서 이야기를 해봐야겠어.,0,0,0,1,0,0,0,0
5,그동안 고생했다고 이제는 다 괜찮을 거라고 얘기해 주고 싶어.,0,0,0,0,0,1,0,0
1,어딜 가나 노인들은 주도적인 역할이 될 수 없는 것 같아서 우울해.,0,1,0,0,0,0,0,0
1,타고난 신체적 결함으로 남을 대할 때 열등감이 커져. 이제는 모든 일이 힘에 겨워.,0,1,0,0,0,0,0,0
7,한 때 악기 다루는 걸 좋아했는데 다시 악기를 다뤄봐야겠어.,0,0,0,0,0,0,0,1
3,면접 결과와 상관없이 그 과정도 엄마한테 이야기를 해야겠어.,0,0,0,1,0,0,0,0
0,지금 직장은 근무 환경도 안 좋고 박봉이야.,1,0,0,0,0,0,0,0
1,대중교통을 이용할 때도 자리가 없으면 힘들어.,0,1,0,0,0,0,0,0
3,회사에서 주어진 업무를 잘하지 못해 상사에게 혼났어. 속상해.,0,0,0,1,0,0,0,0
0,내가 동성을 좋아하는 것에 대해 수군거리는 직장 동료들을 보니 화가 나.,1,0,0,0,0,0,0,0
0,약을 챙겨 먹으려고 하니까 다른 것에 신경을 쓰기가 힘들어.,1,0,0,0,0,0,0,0
3,글쎄 손님들의 구매사항을 알아보라더니 오후에는 판매실적이 왜 떨어지는 알아보라고 하네.,0,0,0,1,0,0,0,0
3,밤낮없이 열심히 살던 동생인데 왜 그런 동생에게 이런 일이 벌어졌는지 하늘이 원망스러워.,0,0,0,1,0,0,0,0
5,응 그래도 이 정도면 좋은 회사 같아. 앞으로 열심히 다녀 봐야지.,0,0,0,0,0,1,0,0
3,게임을 하다 보면 상처받은 마음을 잊을 수 있지 않을까?,0,0,0,1,0,0,0,0
2,가족들과 대화를 시도했지만 잘 해결된 지 모르겠어.,0,0,1,0,0,0,0,0
6,우리 부서원들이 주인의식을 가지고 일을 해줘서 고마워.,0,0,0,0,0,0,1,0
3,응. 나 혼자 애태우는 것 같아 억울하기도 하네. ,0,0,0,1,0,0,0,0
7,필기 실력을 더 향상시키고 싶어. 필기법에 관련된 책을 볼거야.,0,0,0,0,0,0,0,1
6,맞아. 그래서 앞으로도 더 잘해나가고 싶어.,0,0,0,0,0,0,1,0
0,어쩔 수 없으니 취업할 때까지 열심히 해봐야지.,1,0,0,0,0,0,0,0
1,지속적인 학교폭력 때문에 학교 생활에 환멸을 느껴.,0,1,0,0,0,0,0,0
2,건강도 안 좋고 약간 정신질환도 있어서 인지적 기능도 떨어지고 하니 좋은 기분일 수가 없어.,0,0,1,0,0,0,0,0
3,부모님과 함께 진지하게 대화를 해보며 내 불안한 감정을 공유해야겠어.,0,0,0,1,0,0,0,0
0,어떻게든 돈을 마련해봐야지. 아픈 곳은 치료해야 하니까.,1,0,0,0,0,0,0,0
